0.8309700489	132.2283
0.9376399517	132.8442
0.9715099335	132.2283
1.0035998821	132.5362
1.0353200436	132.5362
1.0687499046	132.8442
1.0928099155	129.4565
1.1221499443	120.8333
1.1523399353	113.134
1.182320118	107.8985
1.2160899639	106.6667
1.2499799728	103.2789
1.2766900063	98.96736
1.3081700802	98.35143
1.3400099277	96.81155
1.375289917	96.50358
1.403840065	97.42748
1.4397199154	102.971
1.4720199108	106.9746
1.5008199215	108.2065
1.5107200146	107.8985
1.5477399826	108.2065
1.5761899948	109.4383
1.6119999886	109.7464
1.6608901024	112.5181
1.6717500687	115.2898
1.7026700974	118.0616
1.7370100021	118.0616
1.7758600712	119.2934
1.8044400215	122.3731
1.838340044	123.913
1.8715999126	124.8369
2.7895100117	125.4529
2.7897799015	125.7608
2.7899599075	125.4529
2.7901399136	125.4529
2.7902998924	127.9166
2.7904500961	130.3804
2.8205199242	130.9963
2.8209400177	130.9963
2.821269989	130.3804
2.8215200901	130.9963
2.8217499256	131.9202
2.821969986	132.5362
2.8221900463	132.8442
2.8224198818	134.076
2.8226299286	132.8442
2.8228900433	134.076
2.8230900764	132.8442
2.8232700825	133.1521
2.8235499859	132.8442
2.8237400055	134.076
2.8239099979	133.7681
2.8240799904	133.1521
2.8242399693	132.8442
2.8243999481	130.9963
2.8245499134	130.0724
2.8247001171	128.8405
2.8248400688	129.1485
2.9281699657	128.8405
2.9340999126	129.1485
2.9343299866	127.9166
2.9380400181	126.9927
2.9521200657	125.4529
2.9525001049	124.221
2.9820299149	122.9891
3.010240078	121.7572
3.0354299545	122.6811
3.0658299923	122.3731
3.0929501057	122.9891
3.1342799664	121.7572
3.1477599144	118.9855
3.1797099113	114.3659
3.2070300579	111.5941
3.2427198887	109.7464
3.2690498829	108.2065
3.3092999458	103.2789
3.3423600197	101.1232
3.3767499924	100.8151
3.4023599625	100.8151
3.4334599972	99.27532
3.4721798897	98.04341
3.5096199512	94.03981
3.6256299019	90.34417
3.625950098	89.72824
3.6261200905	88.49632
3.6517899036	88.18836
3.6755399704	87.88039
3.7110900879	85.72458
3.7381598949	80.79703
3.7684500217	77.10139
3.8026900291	76.1775
3.8329501152	76.1775
3.8580100536	76.1775
3.8824999332	72.48181
3.933259964	68.47821
3.9656999111	66.3224
3.9756100178	64.78257
4.0096900463	65.09054
4.0385599136	65.09054
4.0764100552	65.09054
4.104279995	61.3949
4.1417999268	56.46735
4.1761701107	54.31154
4.3255500793	54.00357
4.3259699345	54.00357
4.3261499405	53.69561
4.3263099194	51.23183
4.3488800526	48.91301
4.3793001175	46.01442
4.4090199471	44.92746
4.4481298923	46.01442
5.3775401115	44.56518
5.3780300617	44.56518
5.3783400059	44.20284
5.3786699772	41.3043
5.3789401054	39.49273
5.3792099953	38.76805
5.3795099258	38.76805
5.3797900677	38.76805
5.3800699711	37.68109
5.3803200722	36.59413
5.380589962	36.95647
5.3808200359	35.50717
5.3810501099	35.50717
5.3812599182	35.14489
5.3814799786	35.50717
5.3816900253	35.50717
5.3818900585	35.86951
5.382119894	35.50717
5.3823199272	35.14489
5.3825099468	35.14489
5.3826899529	35.14489
5.3828999996	35.14489
5.3830800056	35.14489
5.3833200932	35.14489
5.3835299015	35.50717
5.3836901188	35.50717
5.3839800358	37.31881
5.3841199875	37.31881
5.4560499191	39.85501
5.4592900276	41.66664
5.47397995	43.11588
5.4846799374	42.75354
5.4849500656	43.11588
5.600219965	42.75354
5.6005599499	43.11588
5.6007299423	43.11588
5.6296401024	43.11588
5.6456100941	43.11588
5.6749699116	42.75354
5.7051000595	43.11588
5.7385001183	42.75354
5.7748599052	42.75354
5.8067200184	42.75354
5.8590800762	42.75354
5.8759000301	43.11588
5.910599947	43.8405
5.9415500164	48.18834
5.9866399765	54.92747
6.0201499462	63.24269
6.0464699268	70.32605
6.0770099163	75.25355
6.1093199253	75.56157
6.1389698982	75.86954
7.4740300179	76.48546
7.4744300842	78.64128
7.474750042	83.56877
7.475039959	87.26446
7.4753201008	88.49632
7.4756700993	88.18836
7.4759600163	88.49632
7.4762198925	90.9601
7.4764900208	95.57969
7.4767899513	99.58329
7.4770600796	100.8151
7.4773099422	100.8151
7.4776101112	100.8151
7.4778499603	100.5072
7.4781699181	102.0471
7.4784100056	109.4383
7.4786300659	111.2862
7.4788498878	111.2862
7.479049921	111.9021
7.4792900085	111.9021
7.4795401096	115.5978
7.479749918	117.4456
7.479929924	118.6775
7.4801700115	120.2173
7.4803500175	120.5253
7.4805600643	120.5253
7.4807300568	119.9094
7.4808900356	122.9891
7.4810400009	125.4529
7.4811899662	126.6848
7.4813399315	127.9166
7.7212600708	127.6087
7.721570015	127.9166
7.721750021	128.8405
7.7219099998	131.6123
7.7220599651	131.3043
7.7222099304	131.6123
7.7371199131	132.5362
7.7960100174	132.8442
7.7962698936	132.8442
7.7964398861	132.5362
7.7965800762	132.5362
7.8310000896	132.8442
8.2872700691	132.8442
8.2875900269	132.2283
8.2878398895	132.5362
8.2879900932	132.2283
9.0065600872	132.5362
9.0069799423	132.5362
9.0073099136	132.2283
9.0076899529	132.8442
9.007999897	132.5362
9.008300066	132.5362
9.0085799694	132.5362
9.0088999271	132.5362
9.0092101097	132.2283
9.009540081	131.9202
9.0098199844	132.2283
9.0100700855	132.8442
9.0103299618	132.5362
9.0105900764	132.5362
9.0108299255	132.8442
9.011070013	132.8442
9.0113101006	132.2283
9.0115799904	132.2283
9.0118200779	132.5362
9.0120398998	132.5362
9.0122499466	132.8442
9.0125100613	132.8442
9.012720108	132.2283
9.0129199028	132.8442
9.0131399632	134.076
9.0133299828	132.8442
9.0135099888	132.5362
9.0136899948	132.8442
9.0138599873	133.1521
9.0140199661	132.8442
9.014179945	132.8442
9.0143399239	132.8442
9.0144898891	132.5362
9.0146300793	132.8442
9.1160199642	132.5362
9.1163198948	132.8442
9.1164898872	131.3043
9.1166400909	126.0688
9.1568799019	117.4456
9.1681499481	104.5108
9.1684000492	93.11591
9.1685600281	82.02895
9.182019949	73.09779
9.1832499504	70.94198
9.1835100651	70.94198
9.1836700439	70.63402
9.631000042	66.93833
9.6313099861	63.85862
9.6315801144	63.24269
9.6317799091	61.08688
9.6319699287	62.01083
9.6321599483	61.3949
9.6323299408	62.01083
9.6324999332	61.08688
9.6326699257	56.77531
9.6328299046	52.77166
9.6329898834	50.30794
9.6331601143	49.27529
9.6333498955	47.46372
9.6741900444	46.01442
9.6769099236	43.8405
9.6771700382	43.11588
9.7148900032	44.20284
9.7151501179	42.75354
9.7153100967	40.94197
11.0841300488	38.76805
11.0845799446	38.04343
11.0849299431	36.95647
11.0852899551	36.95647
11.08562994	37.31881
11.0859999657	36.95647
11.0863399506	37.31881
11.0866498947	37.31881
11.0869500637	36.95647
11.0872399807	37.31881
11.0875999928	37.68109
11.0878899097	37.31881
11.0881700516	37.68109
11.0884399414	37.31881
11.0887000561	37.31881
11.0889599323	37.31881
11.089220047	37.31881
11.089509964	37.31881
11.0897600651	37.31881
11.0899899006	37.31881
11.0902299881	37.31881
11.090460062	37.31881
11.090679884	37.31881
11.0908899307	37.31881
11.0911099911	38.40577
11.0913100243	41.3043
11.0915699005	44.56518
11.0917799473	46.01442
11.0919699669	45.65214
11.0921599865	45.65214
11.0923399925	46.01442
11.0925600529	45.65214
11.0927300453	46.7391
11.0928900242	50.30794
11.0930500031	54.00357
11.0931999683	55.23543
11.0933499336	55.23543
11.0934998989	56.77531
12.4385199547	58.93112
12.4387900829	62.62676
12.4389500618	64.16664
12.4391000271	66.01443
12.4522500038	66.63036
12.4526500702	66.93833
12.4529900551	67.55431
12.4532799721	69.4021
12.4535601139	71.55791
12.4538400173	75.56157
12.4541099072	78.02529
12.454390049	80.48907
12.454679966	79.56517
12.4549400806	79.25721
12.4552400112	79.87314
12.4555399418	80.1811
12.4557900429	84.18476
12.4560599327	90.65213
12.4563000202	92.80795
12.4565200806	93.73184
12.4567699432	97.73544
12.4569900036	101.7391
12.4572000504	103.5869
12.4574000835	104.2029
12.4576001167	103.5869
12.4577898979	103.5869
12.4579799175	104.8188
12.4581599236	107.8985
12.4583399296	109.1304
12.458509922	113.134
12.4586799145	113.134
12.4588398933	113.75
12.4590001106	114.9818
12.4591600895	117.4456
12.4593000412	121.7572
12.4594700336	122.6811
12.5852999687	122.3731
12.6034998894	122.9891
12.6038100719	124.8369
12.6039800644	126.0688
12.6041800976	130.3804
12.6349799633	130.3804
12.6352500916	129.1485
12.6354498863	129.7645
12.6534600258	129.1485
12.6536700726	129.1485
12.6538300514	131.6123
12.6539800167	131.6123
12.691740036	132.2283
12.6924200058	132.5362
12.69272995	132.8442
12.6929900646	132.8442
12.6932001114	132.5362
12.6934099197	132.8442
12.7218899727	132.8442
12.7283799648	132.5362
12.7794699669	132.8442
12.791779995	132.5362
12.8237400055	134.076
13.4790599346	132.5362
13.4795498848	132.2283
13.4798099995	132.8442
13.480050087	132.5362
13.4803299904	132.5362
13.4805500507	132.8442
13.480809927	132.8442
13.4810199738	132.8442
13.4812300205	132.5362
13.4814300537	132.2283
13.4816200733	132.5362
13.4818398952	132.8442
13.4820299149	132.2283
13.4821999073	132.5362
