1402046653.005352020263672	legLF1	115.7547
1402046653.036017894744873	legLF1	115.7547
1402046653.045397043228149	legLF1	115.7547
1402046653.077229022979736	legLF1	115.7547
1402046653.108840942382812	legLF1	115.7547
1402046653.140171051025391	legLF1	116.0754
1402046653.175107002258301	legLF1	115.7547
1402046653.206718921661377	legLF1	115.7547
1402046653.237695932388306	legLF1	115.7547
1402046653.275341033935547	legLF1	115.7547
1402046653.308186054229736	legLF1	115.4339
1402046653.337235927581787	legLF1	115.7547
1402046653.368530988693237	legLF1	115.1131
1402046653.400643110275269	legLF1	110.9434
1402046653.432905912399292	legLF1	107.0943
1402046653.446237087249756	legLF1	104.5283
1402046653.479526996612549	legLF1	102.9245
1402046653.510737895965576	legLF1	102.283
1402046654.886254072189331	legLF1	101.0
1402046654.887778043746948	legLF1	97.79239
1402046654.889166116714478	legLF1	95.86789
1402046654.890893936157227	legLF1	94.58486
1402046654.892405033111572	legLF1	92.66035
1402046654.893870115280151	legLF1	90.0943
1402046654.895364046096802	legLF1	86.56597
1402046654.897077083587646	legLF1	87.20751
1402046654.898713111877441	legLF1	86.88677
1402046654.900134086608887	legLF1	87.20751
1402046654.901577949523926	legLF1	86.56597
1402046654.903176069259644	legLF1	87.20751
1402046654.904568910598755	legLF1	88.16974
1402046654.906122922897339	legLF1	89.13202
1402046654.907636880874634	legLF1	91.37733
1402046654.909025907516479	legLF1	90.41504
1402046654.910646915435791	legLF1	91.37733
1402046654.912117958068848	legLF1	91.37733
1402046654.913872957229614	legLF1	92.33955
1402046655.613578081130981	legLF1	93.94338
1402046655.615062952041626	legLF1	94.58486
1402046655.616710901260376	legLF1	94.58486
1402046655.618236064910889	legLF1	95.22634
1402046655.620160102844238	legLF1	96.18863
1402046655.621612071990967	legLF1	97.47165
1402046655.623265027999878	legLF1	97.47165
1402046655.624655008316040	legLF1	97.15091
1402046655.625818967819214	legLF1	98.11314
1402046655.626457929611206	legLF1	99.07542
1402046655.627132892608643	legLF1	100.3584
1402046655.627783060073853	legLF1	101.6415
1402046655.628429889678955	legLF1	102.9245
1402046655.629046916961670	legLF1	102.9245
1402046655.629730939865112	legLF1	103.8868
1402046655.630403041839600	legLF1	104.2075
1402046655.631041049957275	legLF1	105.8113
1402046655.631691932678223	legLF1	106.132
1402046655.632312059402466	legLF1	108.0565
1402046655.632904052734375	legLF1	109.9811
1402046655.633606910705566	legLF1	109.3396
1402046655.634237051010132	legLF1	110.6226
1402046655.634865045547485	legLF1	109.9811
1402046655.635515928268433	legLF1	109.3396
1402046655.636132001876831	legLF1	110.9434
1402046655.636760950088501	legLF1	111.2641
1402046655.637365102767944	legLF1	113.1886
1402046655.637984037399292	legLF1	113.8302
1402046655.638612985610962	legLF1	113.1886
1402046655.639190912246704	legLF1	113.8302
1402046655.639844894409180	legLF1	114.1509
1402046655.640448093414307	legLF1	115.7547
1402046655.641115903854370	legLF1	116.717
1402046655.648238897323608	legLF1	116.717
1402046655.648875951766968	legLF1	117.0377
1402046655.649691104888916	legLF1	118.3207
1402046655.650859117507935	legLF1	119.283
1402046655.652055978775024	legLF1	120.8868
1402046655.653165102005005	legLF1	119.283
1402046655.655039072036743	legLF1	120.2452
1402046655.656239986419678	legLF1	120.566
1402046655.657366037368774	legLF1	120.566
1402046655.664561986923218	legLF1	121.849
1402046655.665961980819702	legLF1	121.849
1402046655.667423009872437	legLF1	123.4528
1402046655.668823957443237	legLF1	123.7736
1402046655.670289993286133	legLF1	124.0943
1402046655.696043014526367	legLF1	124.7358
1402046655.728205919265747	legLF1	124.7358
1402046655.758733987808228	legLF1	125.6981
1402046655.789776086807251	legLF1	126.3396
1402046655.819844007492065	legLF1	127.3018
1402046655.849888086318970	legLF1	128.5849
1402046655.879055976867676	legLF1	127.3018
1402046655.908687114715576	legLF1	127.3018
1402046655.939471960067749	legLF1	127.6226
1402046655.949440956115723	legLF1	128.2641
1402046655.978880882263184	legLF1	128.2641
1402046656.009932041168213	legLF1	129.8679
1402046656.042382955551147	legLF1	128.9056
1402046656.072897911071777	legLF1	129.8679
1402046656.104526042938232	legLF1	129.5472
1402046656.135541915893555	legLF1	130.8302
1402046656.168421030044556	legLF1	131.1509
1402046656.209048032760620	legLF1	131.1509
1402046656.243494033813477	legLF1	131.1509
1402046656.274003982543945	legLF1	131.1509
1402046656.308465957641602	legLF1	132.1131
1402046656.337585926055908	legLF1	132.4339
1402046656.368630886077881	legLF1	132.4339
1402046656.409178972244263	legLF1	133.717
1402046656.444508075714111	legLF1	132.4339
1402046656.472229957580566	legLF1	132.4339
1402046656.503806114196777	legLF1	133.717
1402046656.537400960922241	legLF1	132.7547
1402046656.569243907928467	legLF1	135.0
1402046656.583156108856201	legLF1	132.4339
1402046657.902698993682861	legLF1	133.3962
1402046657.904378890991211	legLF1	132.4339
1402046657.905894041061401	legLF1	132.4339
1402046657.907495975494385	legLF1	133.717
1402046657.908941030502319	legLF1	133.717
1402046657.910528898239136	legLF1	133.0754
1402046657.911940097808838	legLF1	133.3962
1402046657.913515090942383	legLF1	133.0754
1402046657.914990901947021	legLF1	133.717
1402046657.916610002517700	legLF1	133.3962
1402046657.918104887008667	legLF1	132.7547
1402046657.919656991958618	legLF1	133.717
1402046657.921185970306396	legLF1	133.0754
1402046657.922657012939453	legLF1	133.717
1402046657.924256086349487	legLF1	133.0754
1402046657.925728082656860	legLF1	133.3962
1402046657.928100109100342	legLF1	132.7547
1402046657.929584980010986	legLF1	133.0754
1402046657.930262088775635	legLF1	133.717
1402046657.930929899215698	legLF1	133.3962
1402046657.931586027145386	legLF1	133.3962
1402046657.932154893875122	legLF1	133.717
1402046657.932710886001587	legLF1	133.717
1402046657.933331966400146	legLF1	132.7547
1402046657.933975934982300	legLF1	132.7547
1402046657.934546947479248	legLF1	133.3962
1402046657.935170888900757	legLF1	132.4339
1402046657.935746908187866	legLF1	132.4339
1402046657.936383962631226	legLF1	132.1131
1402046657.936944961547852	legLF1	131.1509
1402046657.937583923339844	legLF1	131.1509
1402046657.938170909881592	legLF1	130.5094
1402046657.938828945159912	legLF1	129.2264
1402046657.939459085464478	legLF1	128.9056
1402046657.940087080001831	legLF1	129.2264
1402046657.940905094146729	legLF1	129.8679
1402046657.941646099090576	legLF1	129.2264
1402046657.942235946655273	legLF1	128.5849
1402046657.942894935607910	legLF1	128.5849
1402046657.950505018234253	legLF1	127.9434
1402046657.952006101608276	legLF1	126.6604
1402046657.957703113555908	legLF1	126.6604
1402046657.987060070037842	legLF1	125.6981
1402046658.017605066299438	legLF1	125.3773
1402046658.733134984970093	legLF1	126.0188
1402046658.734699964523315	legLF1	125.3773
1402046658.736361980438232	legLF1	123.7736
1402046658.738018035888672	legLF1	123.4528
1402046658.739475965499878	legLF1	122.4905
1402046658.740956068038940	legLF1	123.132
1402046658.742598056793213	legLF1	121.849
1402046658.744206905364990	legLF1	120.8868
1402046658.745637893676758	legLF1	120.566
1402046658.746346950531006	legLF1	120.2452
1402046658.747003078460693	legLF1	119.9245
1402046659.773901939392090	legLF1	118.9622
1402046659.775624990463257	legLF1	119.6038
1402046659.777251958847046	legLF1	118.0
1402046659.778816938400269	legLF1	116.3962
1402046659.780364036560059	legLF1	115.4339
1402046659.781910896301270	legLF1	115.7547
1402046659.783566951751709	legLF1	115.4339
1402046659.784976005554199	legLF1	113.8302
1402046659.786504030227661	legLF1	112.8679
1402046659.787914037704468	legLF1	112.2263
1402046659.789509057998657	legLF1	112.5471
1402046659.790117979049683	legLF1	110.9434
1402046659.790817022323608	legLF1	110.6226
1402046659.791413068771362	legLF1	110.6226
1402046659.792074918746948	legLF1	110.6226
1402046659.792629957199097	legLF1	108.0565
1402046659.793279886245728	legLF1	106.7736
1402046659.793926000595093	legLF1	106.4528
1402046659.794569015502930	legLF1	105.1697
1402046659.795187950134277	legLF1	103.8868
1402046659.795880079269409	legLF1	104.2075
1402046659.796473979949951	legLF1	104.2075
1402046659.797095060348511	legLF1	102.9245
1402046659.797791957855225	legLF1	103.566
1402046659.798374891281128	legLF1	101.3207
1402046659.798928022384644	legLF1	99.07542
1402046659.799557924270630	legLF1	99.07542
1402046659.800111055374146	legLF1	99.07542
1402046659.800790071487427	legLF1	97.79239
1402046659.801383018493652	legLF1	96.50937
1402046659.802066087722778	legLF1	96.50937
1402046659.814136981964111	legLF1	96.50937
1402046659.814933061599731	legLF1	95.22634
1402046659.815552949905396	legLF1	93.94338
1402046659.816226005554199	legLF1	92.66035
1402046659.816822052001953	legLF1	92.33955
1402046659.817559957504272	legLF1	91.05653
1402046659.818953990936279	legLF1	90.41504
1402046659.820436000823975	legLF1	89.13202
1402046659.822293996810913	legLF1	88.49054
1402046659.823916912078857	legLF1	87.20751
1402046659.826564073562622	legLF1	86.24523
1402046659.828113079071045	legLF1	85.60375
1402046659.829778909683228	legLF1	86.24523
1402046659.831168889999390	legLF1	84.64146
1402046659.854073047637939	legLF1	83.67918
1402046659.884505987167358	legLF1	82.39616
1402046659.915261030197144	legLF1	82.39616
1402046660.006194114685059	legLF1	82.39616
1402046660.007709026336670	legLF1	80.47165
1402046660.009206056594849	legLF1	79.50936
1402046660.012634992599487	legLF1	79.18862
1402046660.046288967132568	legLF1	78.54714
1402046660.170387029647827	legLF1	78.54714
1402046660.171978950500488	legLF1	75.98109
1402046660.173629045486450	legLF1	74.69807
1402046660.292011022567749	legLF1	74.05652
1402046660.293752908706665	legLF1	73.73578
1402046660.295252084732056	legLF1	72.13202
1402046660.296621084213257	legLF1	72.13202
1402046660.317595958709717	legLF1	70.20751
1402046660.343916893005371	legLF1	71.81127
1402046660.464488029479980	legLF1	70.20751
1402046660.467988967895508	legLF1	70.52825
1402046660.469526052474976	legLF1	70.84899
1402046660.471610069274902	legLF1	70.84899
1402046660.486218929290771	legLF1	70.20751
1402046660.608527898788452	legLF1	70.52825
1402046660.610256910324097	legLF1	71.49053
1402046660.611803054809570	legLF1	70.84899
1402046660.616264104843140	legLF1	70.20751
1402046660.744847059249878	legLF1	70.84899
1402046660.746383905410767	legLF1	70.84899
1402046660.747781991958618	legLF1	70.52825
1402046661.958225011825562	legLF1	70.20751
1402046661.959920883178711	legLF1	69.56597
1402046661.961498022079468	legLF1	68.28294
1402046661.962155103683472	legLF1	66.35843
1402046661.962748050689697	legLF1	65.71695
1402046661.963437080383301	legLF1	64.11313
1402046661.964046001434326	legLF1	63.79239
1402046661.964632034301758	legLF1	61.86788
1402046661.965317010879517	legLF1	60.26411
1402046661.965895891189575	legLF1	59.30183
1402046661.966523885726929	legLF1	57.69806
1402046661.967103958129883	legLF1	56.73578
1402046661.967662096023560	legLF1	55.13201
1402046661.968264102935791	legLF1	53.84899
1402046661.968842029571533	legLF1	53.2075
1402046661.969432115554810	legLF1	51.60374
1402046661.970108985900879	legLF1	51.60374
1402046661.970798969268799	legLF1	49.99997
1402046661.971431016921997	legLF1	48.99323
1402046661.972100019454956	legLF1	48.32206
1402046661.972748994827271	legLF1	47.31538
1402046661.973496913909912	legLF1	47.31538
1402046661.974092006683350	legLF1	47.31538
1402046661.974741935729980	legLF1	47.31538
1402046661.975378036499023	legLF1	47.65096
1402046661.975955963134766	legLF1	47.65096
1402046661.976509094238281	legLF1	47.31538
1402046661.977139949798584	legLF1	47.31538
1402046661.977705001831055	legLF1	47.31538
1402046661.978332042694092	legLF1	48.32206
1402046661.978962898254395	legLF1	47.31538
1402046661.979592084884644	legLF1	47.65096
1402046661.980216979980469	legLF1	48.65765
1402046661.991141080856323	legLF1	47.31538
1402046661.991961002349854	legLF1	46.9798
1402046662.000514984130859	legLF1	47.31538
1402046662.001854896545410	legLF1	45.97311
1402046662.003063917160034	legLF1	45.30195
1402046662.020979881286621	legLF1	44.96636
1402046662.050637960433960	legLF1	44.63084
1402046662.061227083206177	legLF1	44.96636
1402046662.090224981307983	legLF1	43.28851
1402046662.120327949523926	legLF1	43.28851
1402046662.149494886398315	legLF1	41.94625
