1400498920.117500066757202	legLF1	98.96736
1400498920.117717027664185	legLF1	98.96736
1400498920.117852926254272	legLF1	98.96736
1400498920.117959976196289	legLF1	98.96736
1400498920.118067979812622	legLF1	98.96736
1400498920.118180036544800	legLF1	98.96736
1400498920.118287086486816	legLF1	98.96736
1400498920.118395090103149	legLF1	98.96736
1400498920.118501901626587	legLF1	98.96736
1400498920.118602991104126	legLF1	98.96736
1400498920.118704080581665	legLF1	98.96736
1400498920.118803024291992	legLF1	98.96736
1400498920.118911981582642	legLF1	98.96736
1400498920.119012117385864	legLF1	98.96736
1400498920.119112014770508	legLF1	98.96736
1400498920.119209051132202	legLF1	98.96736
1400498920.119299888610840	legLF1	98.96736
1400498920.119389057159424	legLF1	98.96736
1400498920.210279941558838	legLF1	99.27532
1400498920.210432052612305	legLF1	99.27532
1400498920.210613965988159	legLF1	99.27532
1400498920.210722923278809	legLF1	99.27532
1400498920.210839033126831	legLF1	99.27532
1400498920.210936069488525	legLF1	99.27532
1400498920.211040019989014	legLF1	99.27532
1400498920.211143970489502	legLF1	99.27532
1400498920.211246967315674	legLF1	99.27532
1400498920.211353063583374	legLF1	99.27532
1400498920.211452960968018	legLF1	99.27532
1400498920.211551904678345	legLF1	99.27532
1400498920.211649894714355	legLF1	99.27532
1400498920.211751937866211	legLF1	99.27532
1400498920.211857080459595	legLF1	99.27532
1400498920.211954116821289	legLF1	99.27532
1400498920.212034940719604	legLF1	99.27532
1400498920.212203025817871	legLF1	99.27532
1400498920.235997915267944	legLF1	99.58329
1400498920.236109972000122	legLF1	99.58329
1400498920.236284017562866	legLF1	99.58329
1400498920.236370086669922	legLF1	99.58329
1400498920.236454963684082	legLF1	99.58329
1400498920.236538887023926	legLF1	99.58329
1400498920.236608982086182	legLF1	99.58329
1400498920.236680984497070	legLF1	99.58329
1400498920.236752033233643	legLF1	99.58329
1400498920.236823081970215	legLF1	99.58329
1400498920.236892938613892	legLF1	99.58329
1400498920.236963987350464	legLF1	99.58329
1400498920.237035989761353	legLF1	99.58329
1400498920.237126111984253	legLF1	99.58329
